node,degree,weighted_degree,clustering_coefficient,betweenness_centrality,closeness_centrality
Drug_100004184,140,122.77102972965585,0.8851549451898851,0.012468260885384379,0.24530092442950413
Drug_100028486,0,0.0,0.0,0.0,0.0
Drug_60855,0,0.0,0.0,0.0,0.0
Drug_100003877,0,0.0,0.0,0.0,0.0
Drug_111228026,26,20.722449170720044,0.7657656671495853,9.585448118472197e-06,0.15519038076152306
Drug_4659569,2,2.0000000000000004,1.0,0.0,0.004008016032064128
Drug_702,0,0.0,0.0,0.0,0.0
Drug_100005515,3,1.985598559653489,0.4145608274999129,4.65943448293691e-05,0.1275038339589978
Drug_5978,3,2.5948582951050287,0.8357955334422967,0.0,0.006012024048096192
Drug_105361912,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_100060164,1,1.0000000000000002,0.0,0.0,0.002004008016032064
Drug_100000813,0,0.0,0.0,0.0,0.0
Drug_13109,0,0.0,0.0,0.0,0.0
Drug_4992,26,13.288184937166664,0.5191800444668011,0.008850647427558516,0.19125575093849667
Drug_100004609,0,0.0,0.0,0.0,0.0
Drug_33036,28,20.792748210898235,0.6550659011124589,0.008251191982549644,0.19885796697998506
Drug_100041774,2,1.133735943861279,0.0,8.048224963984193e-06,0.004008016032064128
Drug_3052775,5,3.181210322014333,0.37058416022219626,0.0012340611611442423,0.1065629015879292
Drug_441401,4,2.476632792417756,0.5980006458668153,0.0,0.011594617807042658
Drug_100004865,3,2.5176425222213075,0.8286049061228625,0.0,0.006012024048096192
Drug_2132,4,1.9082482904638627,0.4900552036753139,0.0,0.13003297977624192
Drug_6049,0,0.0,0.0,0.0,0.0
Drug_4850,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100004425,139,133.6603735110098,0.9524352030029691,0.0,0.23586627348990782
Drug_100002250,7,3.621320343559642,0.3159235714098453,0.012193060820436046,0.1077100376390174
Drug_100068844,10,8.85,0.8467420019575409,0.0,0.021167334669338678
Drug_10324367,0,0.0,0.0,0.0,0.0
Drug_2099,2,0.8796528112548948,0.0,0.00024313478571391992,0.12523597920478638
Drug_216239,6,3.993492889214018,0.5311561683100907,1.8779191582629783e-05,0.01336005344021376
Drug_3779,139,133.22572072028564,0.9503846086354029,0.0,0.23586627348990782
Drug_100216326,0,0.0,0.0,0.0,0.0
Drug_727,3,1.8736150282111785,0.5726120725093272,0.0,0.08404430434697865
Drug_5995,27,24.033369735133395,0.8476411318073352,0.000727805457673409,0.18859942106435093
Drug_4830,139,133.85005564031937,0.9533392658045443,0.0,0.23586627348990782
Drug_2118,2,1.4103913408340614,0.552245423833385,0.0,0.08400716590051512
Drug_11020241,3,2.3522468075656264,0.7519360855068654,0.0,0.014735353059059295
Drug_124087,25,15.743421710024228,0.644067032783589,0.003908866371743934,0.19048919482251073
Drug_100005452,139,130.188416521529,0.9360186449349904,0.0,0.23586627348990782
Drug_54384,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_104659569,2,2.0000000000000004,1.0,0.0,0.004008016032064128
Drug_100000861,27,23.412120627704756,0.8335399950567601,0.000727805457673409,0.18859942106435093
Drug_3767,5,2.4950078829053055,0.15799269912655972,0.005029950720126248,0.15595423825501697
Drug_12035,0,0.0,0.0,0.0,0.0
Drug_4771,4,2.6329931618554516,0.32903714683908447,0.0024587327264971696,0.15331307776844008
Drug_100003168,139,133.08483511693584,0.9497447715131633,0.0,0.23586627348990782
Drug_9651,11,9.803312865373043,0.8410826922484725,0.0021005867155998626,0.13805970692292355
Drug_100002160,140,127.52418979041846,0.9084695081542851,0.01254206440094985,0.26625800620849543
Drug_100004775,2,1.7905694150420945,0.8549879733383482,0.0,0.004008016032064128
Drug_100004057,22,12.60090084926586,0.6508928652255667,0.0,0.15356075640780753
Drug_154100,7,5.204864885687857,0.6191417005122288,0.000944830071660715,0.19578601074445492
Drug_100000948,0,0.0,0.0,0.0,0.0
Drug_10096344,0,0.0,0.0,0.0,0.0
Drug_100002094,1,0.8164965809277259,0.0,0.0,0.002004008016032064
Drug_91429,15,12.002354582210756,0.7316159461091379,0.0002466254573382953,0.17850536754259694
Drug_100004736,139,130.97953090435803,0.9397697673392961,0.0,0.23586627348990782
Drug_60699,3,1.985598559653489,0.4145608274999129,4.65943448293691e-05,0.1275038339589978
Drug_100003339,6,4.192830633235222,0.6108630252979343,1.6096449927968388e-06,0.1286253155838063
Drug_2477,139,133.61270729075778,0.952208495539659,0.0,0.23586627348990782
Drug_4030,0,0.0,0.0,0.0,0.0
Drug_100004139,2,0.9999999999999998,0.6299605249474362,0.0,0.09096086910663431
Drug_4057,22,12.60090084926586,0.6508928652255666,0.0,0.15356075640780753
Drug_82146,27,24.342481505589635,0.8545606948555193,0.000727805457673409,0.18859942106435093
Drug_4976,139,132.25521480079047,0.945838198447576,0.0,0.23586627348990782
Drug_3100,27,17.682652540479076,0.6411702206422982,0.004653523033239624,0.19087170324584912
Drug_100023993,0,0.0,0.0,0.0,0.0
Drug_100003367,139,131.9716005439068,0.9444561645759356,0.0,0.23586627348990782
Drug_441277,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_5462501,3,2.4264014327112204,0.7110108899618027,0.0,0.013916722333556002
Drug_106918313,139,129.31431719473863,0.9317922321597745,0.0,0.23586627348990782
Drug_100003009,1,0.8164965809277259,0.0,0.0,0.002004008016032064
Drug_5530,3,1.699031592331069,0.5838762141098113,0.0,0.10644357023116782
Drug_4054,1,0.5590169943749475,0.0,0.0,0.002004008016032064
Drug_110182969,9,7.356309303335816,0.7361440623755304,0.00018261144918281486,0.17800394797084804
Drug_1051,0,0.0,0.0,0.0,0.0
Drug_5591,27,22.15845897734361,0.8048642220172767,0.000727805457673409,0.18859942106435093
Drug_441314,1,0.6324555320336759,0.0,0.0,0.002672010688042752
Drug_2726,139,126.09349782445585,0.9163943844120009,0.0,0.23586627348990782
Drug_100005245,5,4.707106781186546,0.9174802103936395,0.0,0.01002004008016032
Drug_5994,30,20.963867249540296,0.5894814016672184,0.004101344636606638,0.1616566466265865
Drug_4100,10,8.85,0.8467420019575409,0.0,0.021167334669338678
Drug_170361,6,4.454455764211548,0.6132721163456998,0.000611665097262799,0.17050064254068675
Drug_100193962,1,0.5773502691896258,0.0,0.0,0.09126654653522118
Drug_25102847,0,0.0,0.0,0.0,0.0
Drug_5311,4,3.159507967556647,0.7562597639449175,0.0,0.08024829735452331
Drug_6230,27,24.342481505589635,0.8545606948555191,0.000727805457673409,0.18859942106435093
Drug_100004211,2,1.6329931618554518,0.8735804647362985,0.0,0.12296779846886527
Drug_6279,27,24.060769566350956,0.8482463179620201,0.000727805457673409,0.18859942106435093
Drug_3016,14,8.224020688704863,0.38072706091817565,0.019315739913562075,0.11459205330492207
Drug_3155,140,128.76608645929844,0.9143251491011424,0.01254206440094985,0.26625800620849543
Drug_100024450,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_5381,1,1.0000000000000002,0.0,0.0,0.002004008016032064
Drug_100005578,0,0.0,0.0,0.0,0.0
Drug_100023897,139,133.85005564031937,0.9533392658045441,0.0,0.23586627348990782
Drug_100002215,139,133.4115454038135,0.95127968649534,0.0,0.23586627348990782
Drug_5566,139,129.35590812007024,0.9320427033460431,0.0,0.23586627348990782
Drug_208898,3,1.4999999999999996,0.5433201749824785,0.0,0.10807743970032162
Drug_5281071,26,22.38223653661461,0.8044860589092128,9.585448118472197e-06,0.15519038076152306
Drug_25151504,13,5.853706418727656,0.08790773611876042,0.022243830544475898,0.16015856481286073
Drug_72054,26,22.38223653661461,0.8044860589092128,9.585448118472197e-06,0.15519038076152306
Drug_100054840,7,4.778077554935365,0.5403558124496651,0.0009420604103946698,0.18822595686422347
Drug_100005297,6,5.0825691513707145,0.8098811641301055,0.0,0.013527054108216433
Drug_2733,1,0.4472135954999579,0.0,0.0,0.002004008016032064
Drug_100003623,26,20.790601706091074,0.7674804617251715,9.585448118472197e-06,0.15519038076152306
Drug_100002118,2,1.4103913408340614,0.552245423833385,0.0,0.08400716590051512
Drug_100002487,3,2.8164965809277263,0.915720309824199,0.0,0.006012024048096192
Drug_100004917,139,130.6829073863062,0.9383683385331595,0.0,0.23586627348990782
Drug_3066,139,134.00103502456489,0.954039540654875,0.0,0.23586627348990782
Drug_4919,26,22.38223653661461,0.8044860589092125,9.585448118472197e-06,0.15519038076152306
Drug_439260,139,133.1909437400023,0.9502192969810348,0.0,0.23586627348990782
Drug_100060490,1,0.7453559924999299,0.0,0.0,0.002004008016032064
Drug_100125889,1,0.8451542547285165,0.0,0.0,0.002004008016032064
Drug_445643,3,1.9378919212343897,0.6068215848585566,0.0,0.006412825651302605
Drug_5353853,3,1.5334368414226096,0.33434291032861435,6.0361687229881455e-05,0.15493742170567704
Drug_5328940,5,3.4594044816349303,0.6735675995568776,0.0,0.0125250501002004
Drug_100002550,1,0.8043996665398437,0.0,0.0,0.013614184891522175
Drug_2995,140,128.01272179369914,0.9107656642562376,0.01254206440094985,0.26625800620849543
Drug_100002088,5,4.707106781186546,0.9174802103936395,0.0,0.01002004008016032
Drug_165579,6,5.0825691513707145,0.8098811641301055,0.0,0.013527054108216433
Drug_5284569,3,2.449489742783178,0.8735804647362985,0.0,0.006012024048096192
Drug_100003038,10,8.85,0.8467420019575409,0.0,0.021167334669338678
Drug_4887,0,0.0,0.0,0.0,0.0
Drug_3332,3,1.3164965809277258,0.5271307576891147,0.0,0.018694104627164778
Drug_100002802,6,3.617712711243495,0.37011482623838915,0.00245470861401518,0.09714267574494927
Drug_2239,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100004631,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100005556,6,3.4937254089635976,0.36515192690711434,0.00245470861401518,0.09714267574494927
Drug_4740,1,0.6030226891555273,0.0,0.0,0.002004008016032064
Drug_57537,1,0.43301270189221935,0.0,0.0,0.14155488937666844
Drug_2352,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_681,139,125.19564477959054,0.9120369677503073,0.0,0.23586627348990782
Drug_100003715,139,121.92678905342294,0.8962007324511528,0.0,0.23586627348990782
Drug_100005530,9,7.172575697525787,0.7258167261927524,0.00018261144918281486,0.17800394797084804
Drug_100004138,1,0.7453559924999299,0.0,0.0,0.002004008016032064
Drug_5078,139,134.00103502456489,0.9540395406548745,0.0,0.23586627348990782
Drug_5318,11,5.083926707817068,0.09706365704191532,0.08858873022230664,0.20267400472586963
Drug_36462,0,0.0,0.0,0.0,0.0
Drug_6215,27,24.342481505589635,0.8545606948555193,0.000727805457673409,0.18859942106435093
Drug_100003333,0,0.0,0.0,0.0,0.0
Drug_657237,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_31100,139,133.60099109078882,0.952152285406718,0.0,0.23586627348990782
Drug_4418,2,1.364219138432892,0.5848035476425729,0.0,0.11706170962614884
Drug_36811,139,125.14930898827934,0.9118823836518787,0.0,0.23586627348990782
Drug_3623,26,22.38223653661461,0.8044860589092125,9.585448118472197e-06,0.15519038076152306
Drug_774,146,110.50024752092445,0.7438566108665867,0.014734242950965488,0.24217607188900092
Drug_100003278,1,0.7071067811865475,0.0,0.0,0.002004008016032064
Drug_100216237,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100000450,26,20.89656003383824,0.8151076091579249,1.0392919045823434e-05,0.161108657993954
Drug_100002726,139,126.09349782445585,0.9163943844120002,0.0,0.23586627348990782
Drug_104659568,2,2.0000000000000004,1.0,0.0,0.004008016032064128
Drug_100004739,0,0.0,0.0,0.0,0.0
Drug_84029,10,6.123427889639094,0.4182252686072814,0.006728316069890751,0.12914960355493596
Drug_100004454,9,5.645554388491173,0.3982590931566906,6.036168722988145e-05,0.018036072144288578
Drug_100002978,139,96.02402900976884,0.7651486883027385,0.0,0.23586627348990782
Drug_2812,2,0.9235032677077982,0.5143963280264305,0.0,0.15282010967272164
Drug_100004032,6,3.7892951983510783,0.5605280463460836,0.000611665097262799,0.17050064254068675
Drug_5833,27,24.061714665258204,0.8483378818591562,0.000727805457673409,0.18859942106435093
Drug_100000305,4,1.9256062148981687,0.5772354119408714,0.0,0.13397337310279472
Drug_4473,4,2.400891862868636,0.4055952935572924,0.00017706094920765225,0.013916722333556002
Drug_77990,11,9.803312865373043,0.8410826922484724,0.0021005867155998626,0.13805970692292355
Drug_100005195,3,1.7121246595673096,0.5861840698620493,0.0,0.10644357023116782
Drug_3339,6,4.192830633235222,0.6108630252979343,1.6096449927968388e-06,0.1286253155838063
Drug_2476,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100002351,3,2.1075935701840267,0.6234074300924872,0.0,0.006412825651302605
Drug_100005771,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_6252,2,0.9082482904638629,0.43679023236814923,0.0,0.004008016032064128
Drug_100004828,139,133.71766879800623,0.9527124134027982,0.0,0.23586627348990782
Drug_4828,139,133.71766879800623,0.9527124134027982,0.0,0.23586627348990782
Drug_100003075,4,3.1817289119681704,0.7741270746712184,0.0,0.015394425214064492
Drug_100001690,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_208902,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_3637,0,0.0,0.0,0.0,0.0
Drug_5212,2,1.425692975878022,0.6586337560083493,0.0,0.0045090180360721445
Drug_39186,4,3.1817289119681704,0.7741270746712184,0.0,0.015394425214064492
Drug_100004991,11,9.803312865373043,0.8410826922484725,0.0021005867155998626,0.13805970692292355
Drug_39860,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100005311,4,3.159507967556647,0.7562597639449175,0.0,0.08024829735452331
Drug_3000226,6,4.857753740455648,0.7888792050673442,0.0,0.013527054108216433
Drug_100003779,139,132.83765275343504,0.9485522327932912,0.0,0.23586627348990782
Drug_6726,28,18.358215186724514,0.5985228579799806,0.006740903633670455,0.19164134721055012
Drug_222,3,1.6817693663217554,0.5791295854033275,0.0,0.006412825651302605
Drug_100005454,139,132.7614838545408,0.9482128590262494,0.0,0.23586627348990782
Drug_71360,139,132.7614838545408,0.9482128590262494,0.0,0.23586627348990782
Drug_2216,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_60946,0,0.0,0.0,0.0,0.0
Drug_4095,139,128.06124031305038,0.9257975183376853,0.0,0.23586627348990782
Drug_100005203,26,12.921837744865881,0.14827624256611566,0.16240202850981433,0.2555217962807335
Drug_6918365,1,0.40824829046386296,0.0,0.0,0.12724780216389942
Drug_57469,1,1.0000000000000002,0.0,0.0,0.002004008016032064
Drug_3372,139,132.8897210915651,0.9488542686606368,0.0,0.23586627348990782
Drug_104865,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100003355,4,2.207106781186547,0.27166008749123927,0.00023537748143586312,0.10832377004721694
Drug_132971,16,12.909032917611759,0.6743834288840521,0.0005445041619769474,0.17867313574517454
Drug_4991,11,9.803312865373043,0.8410826922484725,0.0021005867155998626,0.13805970692292355
Drug_100005572,26,22.38223653661461,0.8044860589092125,9.585448118472197e-06,0.15519038076152306
Drug_100001071,5,3.126988730494957,0.6320298881252215,0.0,0.12853834782479087
Drug_100004691,17,10.369667499759007,0.42961412641810376,0.0227554921453287,0.20011391203459547
Drug_77998,160,129.60111209179294,0.6806686496738711,0.05699278897592142,0.24593559693773054
Drug_100003830,2,1.5811388300841895,0.8549879733383482,0.0,0.004008016032064128
Drug_125017,139,129.31431719473863,0.9317922321597747,0.0,0.23586627348990782
Drug_3117,0,0.0,0.0,0.0,0.0
Drug_3158,140,128.76608645929844,0.9143251491011424,0.01254206440094985,0.26625800620849543
Drug_100004927,139,132.06226840348702,0.9449194299058518,0.0,0.23586627348990782
Drug_77992,2,1.4330127018922196,0.5723571212766658,0.0,0.1416603699201682
Drug_100005359,8,4.101754969103333,0.20128247070685856,0.0010221245704259926,0.021594913965862758
Drug_2092,139,134.00103502456489,0.9540395406548745,0.0,0.23586627348990782
Drug_100003696,140,127.05675856229043,0.9062572152157673,0.01254206440094985,0.26625800620849543
Drug_100000951,139,128.6185962075777,0.9284693664721718,0.0,0.23586627348990782
Drug_100004536,27,24.342481505589635,0.8545606948555191,0.000727805457673409,0.18859942106435093
Drug_100000191,139,114.56317877438873,0.8600409699178992,0.0,0.23586627348990782
Drug_100001775,3,1.4082482904638627,0.5011803298945782,0.0,0.016480329079211056
Drug_3689,139,130.07192544908918,0.9354754039942813,0.0,0.23586627348990782
Drug_4192,0,0.0,0.0,0.0,0.0
Drug_60749,2,0.8164965809277259,0.43679023236814923,0.0,0.004008016032064128
Drug_21855,26,22.38223653661461,0.8044860589092128,9.585448118472197e-06,0.15519038076152306
Drug_100208902,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_100012453,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100005408,39,24.28416572067331,0.36096070062925234,0.013073056599542323,0.18227058143131902
Drug_100000774,146,110.50024752092445,0.7438566108665864,0.014734242950965488,0.24217607188900092
Drug_100005582,1,0.6546536707079772,0.0,0.0,0.002004008016032064
Drug_100083513,4,1.9800398145032678,0.277631472772337,2.414467489195258e-05,0.008016032064128256
Drug_8378,9,5.682340713091879,0.3995424861363328,6.036168722988145e-05,0.018036072144288578
Drug_100002712,11,8.944238274333422,0.7967791288473489,0.0021005867155998626,0.13805970692292355
Drug_9871419,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_1548943,1,0.9999999999999999,0.0,0.0,0.002004008016032064
Drug_100123631,3,2.083410334183928,0.6135476194362383,0.0,0.0111333778668448
Drug_6167,3,2.20845732716332,0.791987798649279,0.0,0.006012024048096192
Drug_24450,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_100002803,139,132.36097563980064,0.9462950540678325,0.0,0.23586627348990782
Drug_5593,28,20.309336662742265,0.6448395430692377,0.008251191982549644,0.19885796697998506
Drug_3081361,8,3.988560786188106,0.2627879513046163,0.00019315739913562064,0.016700066800267203
Drug_2266,1,0.8164965809277259,0.0,0.0,0.002004008016032064
Drug_100057469,1,1.0000000000000002,0.0,0.0,0.002004008016032064
Drug_100002913,139,125.53064411293619,0.9136113762861406,0.0,0.23586627348990782
